Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response,Consumer disputed
1324271,Consumer loan,Vehicle loan,Taking out the loan or lease,,TX,75605,Fax,04/10/2015,04/16/2015,"First Investors Financial Services Group, Inc.",Closed with non-monetary relief,Yes,
1324293,Credit reporting,,Incorrect information on credit report,Account terms,NY,11580,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324273,Credit reporting,,Incorrect information on credit report,Account status,TX,75605,Fax,04/10/2015,04/14/2015,Equifax,Closed with explanation,Yes,
1324290,Debt collection,,Communication tactics,Frequent or repeated calls,MD,21206,Web,04/10/2015,04/14/2015,"Receivables Outsourcing, Inc.",In progress,Yes,
1324281,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,MN,55124,Web,04/10/2015,04/10/2015,Como Law Firm P.A.,Closed with explanation,Yes,
1324304,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,IN,47403,Web,04/10/2015,04/10/2015,Equifax,Closed with explanation,Yes,
1324336,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,92103,Web,04/10/2015,04/10/2015,"Fay Servicing, LLC",Closed with explanation,Yes,
1324317,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,NJ,08530,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324319,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,OR,97756,Web,04/10/2015,04/10/2015,TransUnion,Closed with non-monetary relief,Yes,
1324318,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,NJ,08530,Web,04/10/2015,04/10/2015,TransUnion,In progress,Yes,
1324420,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Indicated committed crime not paying,KY,40601,Web,04/10/2015,04/10/2015,"Array Services Group, Inc.",Closed with explanation,Yes,Yes
1324353,Consumer loan,Installment loan,Problems when you are unable to pay,,CA,92595,Web,04/10/2015,04/14/2015,Navy FCU,In progress,Yes,
1324342,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,NV,89103,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,
1324404,Credit reporting,,Incorrect information on credit report,Account status,FL,33143,Web,04/10/2015,04/10/2015,Equifax,Closed with explanation,Yes,
1324380,Debt collection,Payday loan,Disclosure verification of debt,Not disclosed as an attempt to collect,AZ,85009,Web,04/10/2015,04/10/2015,"CashCall, Inc.",Closed with explanation,Yes,Yes
1324377,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,95945,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324501,Credit card,,Identity theft / Fraud / Embezzlement,,VA,23320,Postal mail,04/10/2015,04/13/2015,Wells Fargo,Closed with explanation,Yes,
1324451,Credit card,,Closing/Cancelling account,,TX,78737,Postal mail,04/10/2015,04/13/2015,Wells Fargo,Closed with explanation,Yes,
1324441,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33162,Postal mail,04/10/2015,04/14/2015,Equifax,In progress,Yes,
1324435,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,NJ,08030,Web,04/10/2015,04/10/2015,Ocwen,Closed with explanation,Yes,
1324499,Credit reporting,,Incorrect information on credit report,Information is not mine,VT,05408,Web,04/10/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1324467,Credit reporting,,Incorrect information on credit report,Account terms,AL,35235,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324461,Credit reporting,,Credit reporting company's investigation,Investigation took too long,TX,77373,Web,04/10/2015,04/14/2015,Equifax,Closed with explanation,Yes,Yes
1324498,Credit reporting,,Incorrect information on credit report,Information is not mine,VT,05408,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324476,Credit card,,APR or interest rate,,CA,92881,Postal mail,04/10/2015,04/14/2015,Wells Fargo,Closed with explanation,Yes,
1324491,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,MI,48043,Phone,04/10/2015,04/14/2015,"The CMI Group, Inc.",Closed with non-monetary relief,Yes,
1324490,Credit reporting,,Incorrect information on credit report,Account status,PA,15116,Postal mail,04/10/2015,04/14/2015,Equifax,In progress,Yes,
1324534,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,62704,Fax,04/10/2015,04/14/2015,Equifax,In progress,Yes,
1324509,Credit card,,APR or interest rate,,DC,20015,Web,04/10/2015,04/10/2015,Citibank,Closed with monetary relief,Yes,
1324553,Credit reporting,,Incorrect information on credit report,Account status,NC,27587,Web,04/10/2015,04/10/2015,TransUnion,In progress,Yes,
1324552,Credit reporting,,Incorrect information on credit report,Account status,NC,27587,Web,04/10/2015,04/10/2015,Equifax,In progress,Yes,
1324548,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,,77373,Web,04/10/2015,04/10/2015,Equifax,In progress,Yes,
1324547,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,91343,Web,04/10/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1324545,Credit reporting,,Incorrect information on credit report,Account terms,SC,29809,Web,04/10/2015,04/10/2015,Equifax,In progress,Yes,
1324569,Credit reporting,,Incorrect information on credit report,Account status,OH,43065,Web,04/10/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1324559,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,98661,Web,04/10/2015,04/10/2015,TransUnion,In progress,Yes,
1324554,Credit reporting,,Incorrect information on credit report,Account status,NC,27587,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,
1325655,Consumer loan,Vehicle loan,Problems when you are unable to pay,,TX,78245,Web,04/10/2015,04/10/2015,DriveTime,Closed with explanation,Yes,
1324894,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,RI,02920,Web,04/10/2015,04/10/2015,Webster Bank,In progress,Yes,
1324882,Credit card,,Billing disputes,,SC,29445,Web,04/10/2015,04/14/2015,GE Capital Retail,Closed with explanation,Yes,
1324701,Bank account or service,Other bank product/service,"Account opening, closing, or management",,VA,23601,Web,04/10/2015,04/10/2015,Bank of America,Closed with explanation,Yes,
1324696,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,VA,22193,Web,04/10/2015,04/10/2015,Flagstar Bank,In progress,Yes,
1324695,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,MA,01475,Web,04/10/2015,04/10/2015,"Lustig, Glaser & Wilson, P.C.",Closed with explanation,Yes,Yes
1324691,Bank account or service,Savings account,"Account opening, closing, or management",,CA,95129,Web,04/10/2015,04/10/2015,Ally Financial Inc.,In progress,Yes,
1324677,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,91405,Web,04/10/2015,04/10/2015,Arbor Residential Mortgage LLC,In progress,Yes,
1324866,Credit reporting,,Incorrect information on credit report,Public record,MD,21012,Web,04/10/2015,04/14/2015,"ClearSpring Loan Services, Inc.",Closed with explanation,Yes,
1324773,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44070,Phone,04/10/2015,04/14/2015,The Huntington National Bank,Closed with monetary relief,Yes,
1324729,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,CT,06786,Web,04/10/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1324727,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,VA,23454,Web,04/10/2015,04/10/2015,Citibank,Closed with non-monetary relief,Yes,
1324712,Debt collection,,Cont'd attempts collect debt not owed,Debt was paid,MA,01588,Web,04/10/2015,04/10/2015,"CMRE Financial Services, Inc.",Closed with explanation,Yes,Yes
1324857,Bank account or service,Checking account,Problems caused by my funds being low,,RI,02908,Web,04/10/2015,04/10/2015,TD Bank,Closed with explanation,Yes,Yes
1324789,Mortgage,Other mortgage,Settlement process and costs,,FL,33063,Web,04/10/2015,04/14/2015,Ocwen,Closed with explanation,Yes,Yes
1324781,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,95961,Web,04/10/2015,04/10/2015,Santander Bank US,In progress,Yes,
1324776,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,MD,20743,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1324828,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,TX,76244,Web,04/10/2015,04/10/2015,Equifax,Closed with non-monetary relief,Yes,Yes
1324795,Debt collection,,Communication tactics,Frequent or repeated calls,NJ,08053,Web,04/10/2015,04/10/2015,Allied Interstate LLC,Closed with non-monetary relief,Yes,
1324826,Credit card,,Other fee,,PA,19130,Web,04/10/2015,04/10/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1324816,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,ID,83646,Web,04/10/2015,04/10/2015,First Associates Loan Servicing LLC,Closed with explanation,Yes,
1325644,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,PA,15642,Web,04/10/2015,04/10/2015,JPMorgan Chase,In progress,Yes,
1325146,Consumer loan,Vehicle loan,Managing the loan or lease,,GA,30135,Web,04/10/2015,04/10/2015,Ally Financial Inc.,In progress,Yes,
1325016,Debt collection,,Communication tactics,Frequent or repeated calls,VA,24319,Phone,04/10/2015,04/13/2015,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,
1324898,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,11563,Web,04/10/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1325009,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,WI,54540,Web,04/10/2015,04/10/2015,"Alliance Collection Agencies, Inc.",Closed with non-monetary relief,Yes,
1324946,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NJ,07605,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,
1324942,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NY,11580,Referral,04/10/2015,04/14/2015,Flagstar Bank,In progress,Yes,
1325001,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,17302,Web,04/10/2015,04/10/2015,"Dynamic Recovery Solutions, LLC",Closed,Yes,
1324996,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MI,49506,Web,04/10/2015,04/10/2015,Citibank,Closed with explanation,Yes,
1324980,Credit card,,Customer service / Customer relations,,OR,97813,Referral,04/10/2015,04/14/2015,Citibank,Closed with non-monetary relief,Yes,
1325130,Credit card,,APR or interest rate,,TX,77047,Referral,04/10/2015,04/14/2015,Wells Fargo,Closed with explanation,Yes,
1325019,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,32931,Web,04/10/2015,04/10/2015,Citibank,Closed with explanation,Yes,
1325018,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,32931,Web,04/10/2015,04/10/2015,GE Capital Retail,Closed with explanation,Yes,
1325129,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NC,28078,Referral,04/10/2015,04/14/2015,BB&T Financial,Closed with explanation,Yes,
1325049,Credit reporting,,Incorrect information on credit report,Information is not mine,MN,55430,Web,04/10/2015,04/10/2015,"Sterling Infosystems, Inc.",Closed with explanation,Yes,
1325047,Consumer loan,Installment loan,Managing the loan or lease,,TN,38225,Web,04/10/2015,04/14/2015,"CashCall, Inc.",Closed with explanation,Yes,
1325025,Credit card,,Rewards,,MA,02571,Web,04/10/2015,04/10/2015,JPMorgan Chase,Closed with explanation,Yes,
1325128,Bank account or service,Checking account,Using a debit or ATM card,,IL,62650,Referral,04/10/2015,04/13/2015,TCF National Bank,Closed with explanation,Yes,
1325050,Mortgage,Other mortgage,Other,,NY,10804,Postal mail,04/10/2015,04/14/2015,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,
1325117,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MA,01440,Referral,04/10/2015,04/14/2015,Bank of America,Closed with non-monetary relief,Yes,
1325079,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,NY,11692,Phone,04/10/2015,04/13/2015,HSBC,Closed with explanation,Yes,
1325637,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,ND,58421,Web,04/10/2015,04/10/2015,"United Accounts, Inc.",Closed with explanation,Yes,
1325424,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,AZ,85021,Web,04/10/2015,04/10/2015,Ocwen,Closed with explanation,Yes,
1325278,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,PA,15005,Phone,04/10/2015,04/13/2015,Second Round Limited Partnership,Closed with explanation,Yes,
1325150,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,VA,23510,Web,04/10/2015,04/14/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1325245,Credit reporting,,Incorrect information on credit report,Account status,TX,78244,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,Yes
1325151,Debt collection,Federal student loan,Disclosure verification of debt,Right to dispute notice not received,MO,65614,Web,04/10/2015,04/10/2015,Transworld Systems Inc.,In progress,Yes,
1325186,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,AK,99559,Web,04/10/2015,04/10/2015,"Eagle Accounts Group, Inc.",Closed,Yes,
1325160,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,PA,19382,Web,04/10/2015,04/10/2015,"I.C. System, Inc.",Closed with explanation,Yes,
1325398,Consumer loan,Vehicle loan,Taking out the loan or lease,,,23601,Phone,04/10/2015,04/13/2015,Navy FCU,In progress,Yes,
1325308,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,CA,93011,Fax,04/10/2015,04/14/2015,Discover,Closed with explanation,Yes,
1325299,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30078,Web,04/10/2015,04/10/2015,TransUnion,Closed with explanation,Yes,
1325298,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30078,Web,04/10/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1325391,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,60056,Web,04/10/2015,04/10/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1325361,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AR,72019,Web,04/10/2015,04/10/2015,"Unique Management Services, Inc",Closed with non-monetary relief,Yes,
1325376,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Threatened to take legal action,MN,55904,Web,04/10/2015,04/10/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1325367,Credit reporting,,Incorrect information on credit report,Personal information,PR,18337,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,
1325627,Credit reporting,,Credit monitoring or identity protection,Billing dispute,NY,12159,Web,04/10/2015,04/10/2015,Experian,In progress,Yes,
1325483,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,FL,34953,Web,04/10/2015,04/10/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1325426,Bank account or service,Other bank product/service,Deposits and withdrawals,,NV,89128,Web,04/10/2015,04/10/2015,Wells Fargo,Closed with explanation,Yes,
1325451,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,GA,30605,Web,04/10/2015,04/10/2015,"Franklin Collection Service, Inc.",Closed with explanation,Yes,
1325438,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,FL,32766,Web,04/10/2015,04/10/2015,Experian,Closed with explanation,Yes,
1325447,Bank account or service,Checking account,Deposits and withdrawals,,NY,10075,Web,04/10/2015,04/10/2015,JPMorgan Chase,In progress,Yes,
1325439,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,FL,32766,Web,04/10/2015,04/10/2015,Equifax,In progress,Yes,
1325607,Bank account or service,Checking account,"Making/receiving payments, sending money",,CA,92019,Web,04/10/2015,04/10/2015,City National Bank,Closed,Yes,
1325497,Credit reporting,,Incorrect information on credit report,Public record,CA,90222,Web,04/10/2015,04/10/2015,Equifax,Closed with non-monetary relief,Yes,
1325493,Debt collection,Non-federal student loan,Communication tactics,Frequent or repeated calls,VA,22042,Web,04/10/2015,04/10/2015,Ceannate,Closed with explanation,Yes,
1325487,Credit reporting,,Incorrect information on credit report,Personal information,CA,95336,Web,04/10/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1325586,Debt collection,Medical,Communication tactics,Frequent or repeated calls,FL,32068,Web,04/10/2015,04/14/2015,"Mayan, LLC",Closed with explanation,Yes,
1325500,Payday loan,,Received a loan I didn't apply for,,TX,77518,Web,04/10/2015,04/10/2015,"Enova International, Inc.",Closed with explanation,Yes,
1325580,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,95658,Web,04/10/2015,04/10/2015,Ocwen,Closed with explanation,Yes,
1325548,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,PA,18951,Web,04/10/2015,04/10/2015,Santander Bank US,In progress,Yes,
1325577,Credit card,,Billing disputes,,NY,11795,Web,04/10/2015,04/10/2015,"Continental Finance Company, LLC",In progress,Yes,
1325929,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,GA,31907,Web,04/10/2015,04/10/2015,"Rent Recover, LLC",Closed with explanation,Yes,
1325900,Credit card,,Payoff process,,NV,89141,Web,04/10/2015,04/10/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1325677,Prepaid card,General purpose card,"Managing, opening, or closing account",,CT,06610,Referral,04/10/2015,04/14/2015,Amex,Closed with explanation,Yes,
1325664,Credit card,,Closing/Cancelling account,,DC,20011,Web,04/10/2015,04/10/2015,Citibank,Closed with explanation,Yes,
1325867,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,94583,Web,04/10/2015,04/10/2015,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,
1325711,Debt collection,,Communication tactics,Threatened to take legal action,FL,34639,Web,04/10/2015,04/14/2015,"The Wilber Law Firm, P.C.",Closed with explanation,Yes,
1325862,Debt collection,,Communication tactics,Threatened to take legal action,IL,60504,Web,04/10/2015,04/13/2015,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,
1325850,Consumer loan,Vehicle loan,Taking out the loan or lease,,TX,75240,Web,04/10/2015,04/10/2015,Ford Motor Credit Company,Closed with explanation,Yes,Yes
1324255,Credit reporting,,Incorrect information on credit report,Information is not mine,CO,80021,Web,04/10/2015,04/14/2015,Equifax,Closed with explanation,Yes,Yes
1325951,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Referral,04/10/2015,04/13/2015,Navy FCU,In progress,Yes,
1325932,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AR,72112,Fax,04/10/2015,04/14/2015,Selene Finance,Closed with explanation,Yes,
1325991,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,SC,29673,Web,04/10/2015,04/10/2015,Equifax,In progress,Yes,
1325955,Debt collection,Medical,Taking/threatening an illegal action,Threatened to sue on too old debt,OR,97216,Web,04/10/2015,04/14/2015,"Ray Klein, Inc.",Closed with explanation,Yes,Yes
1325989,Credit reporting,,Incorrect information on credit report,Account status,SC,29673,Web,04/10/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1325958,Credit reporting,,Incorrect information on credit report,Information is not mine,MD,20901,Web,04/10/2015,04/10/2015,TransUnion,Closed with non-monetary relief,Yes,
1326055,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,CA,90035,Web,04/10/2015,04/11/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1324249,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MA,01201,Web,04/10/2015,04/14/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1326044,Credit card,,Advertising and marketing,,NH,03106,Web,04/10/2015,04/11/2015,Discover,In progress,Yes,
1326040,Credit card,,Advertising and marketing,,NH,03060,Web,04/10/2015,04/11/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,Yes
1326093,Credit reporting,,Incorrect information on credit report,Public record,PA,19144,Web,04/10/2015,04/14/2015,Equifax,Closed with explanation,Yes,
1326130,Credit card,,APR or interest rate,,TX,76137,Web,04/10/2015,04/11/2015,Citibank,Closed with monetary relief,Yes,
1326071,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CA,92835,Phone,04/10/2015,04/13/2015,"FirstSource Advantage, LLC",Closed with explanation,Yes,
1326129,Bank account or service,Checking account,Problems caused by my funds being low,,SC,29576,Web,04/10/2015,04/11/2015,TD Bank,Closed with explanation,Yes,
1326109,Credit reporting,,Incorrect information on credit report,Account status,AL,36111,Web,04/10/2015,04/11/2015,Experian,In progress,Yes,
1326128,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,MD,20902,Web,04/10/2015,04/11/2015,United Consumers Inc,Closed with explanation,Yes,
1326114,Bank account or service,Other bank product/service,Using a debit or ATM card,,RI,02878,Web,04/10/2015,04/11/2015,Santander Bank US,In progress,Yes,
1326126,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NV,89123,Web,04/10/2015,04/15/2015,"Retrieval-Masters Creditors Bureau, Inc.",Closed,Yes,
1326124,Bank account or service,Checking account,"Account opening, closing, or management",,FL,34677,Web,04/10/2015,04/11/2015,JPMorgan Chase,Closed with explanation,Yes,
1326148,Credit reporting,,Incorrect information on credit report,Personal information,CA,91901,Web,04/10/2015,04/11/2015,"On-Site Manager, Inc.",Closed with explanation,Yes,
1326133,Credit reporting,,Incorrect information on credit report,Account status,TX,76013,Web,04/10/2015,04/11/2015,Experian,Closed with explanation,Yes,
1326132,Credit reporting,,Incorrect information on credit report,Account status,TX,76013,Web,04/10/2015,04/11/2015,TransUnion,In progress,Yes,
1326145,Debt collection,,Improper contact or sharing of info,Talked to a third party about my debt,CA,92234,Web,04/10/2015,04/11/2015,"Ray Klein, Inc.",Closed,Yes,
1326134,Credit reporting,,Incorrect information on credit report,Account status,TX,76013,Web,04/10/2015,04/11/2015,Equifax,In progress,Yes,
1326143,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,CA,93510,Web,04/10/2015,04/11/2015,Experian,Closed with non-monetary relief,Yes,
1326135,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33884,Web,04/10/2015,04/11/2015,Bank of America,Closed with explanation,Yes,
1326156,Credit card,,Billing disputes,,GA,30326,Web,04/10/2015,04/11/2015,Capital One,Closed with explanation,Yes,
1326151,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,PA,19380,Web,04/10/2015,04/11/2015,TransUnion,Closed with explanation,Yes,
1326150,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,PA,19380,Web,04/10/2015,04/11/2015,Experian,In progress,Yes,
1323537,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Referral,04/09/2015,04/10/2015,Ocwen,Closed with explanation,Yes,
1323342,Consumer loan,Installment loan,Managing the loan or lease,,VT,05036,Referral,04/09/2015,04/13/2015,"GreenSky Trade Credit, LLC",Closed with monetary relief,Yes,
1323468,Bank account or service,Checking account,Problems caused by my funds being low,,CA,93727,Web,04/09/2015,04/09/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1323378,Consumer loan,Vehicle loan,Managing the loan or lease,,MA,02139,Web,04/09/2015,04/09/2015,American Honda Finance Corporation,Closed with non-monetary relief,Yes,
1323277,Debt collection,Payday loan,Disclosure verification of debt,Right to dispute notice not received,CA,95945,Web,04/09/2015,04/09/2015,"Debt Recovery Solutions, LLC",Closed with explanation,Yes,
1323295,Credit reporting,,Incorrect information on credit report,Personal information,NY,11040,Web,04/09/2015,04/13/2015,Equifax,Closed with explanation,Yes,
1323123,Debt collection,Non-federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,NJ,07440,Web,04/09/2015,04/10/2015,URS Holdings LLC,Closed with explanation,Yes,
1323199,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,OH,45014,Postal mail,04/09/2015,04/10/2015,Statebridge Company,Closed with explanation,Yes,
1323955,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,AZ,85712,Web,04/09/2015,04/09/2015,United Security Financial Corp,Closed with non-monetary relief,Yes,
1323973,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NV,,Web,04/09/2015,04/13/2015,Experian,Closed with non-monetary relief,Yes,Yes
1323967,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,WA,98362,Phone,04/09/2015,04/13/2015,Evergreen Financial Services Inc.,Closed with non-monetary relief,Yes,
1323966,Credit reporting,,Incorrect information on credit report,Information is not mine,VA,22664,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1323186,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,IA,51503,Web,04/09/2015,04/09/2015,"MST Financial Services, L.L.C.",Closed with non-monetary relief,Yes,Yes
1322401,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,IL,60101,Web,04/09/2015,04/09/2015,Nationstar Mortgage,In progress,Yes,
1322824,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NY,11436,Referral,04/09/2015,04/10/2015,"Independent Recovery Resources, Inc.",In progress,Yes,
1322551,Debt collection,,False statements or representation,Attempted to collect wrong amount,TX,75001,Web,04/09/2015,04/09/2015,Solidus Group LLC.,Closed with explanation,Yes,
1322399,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",,CA,94806,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1322315,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,GA,31522,Postal mail,04/09/2015,04/13/2015,Lazega & Johanson LLC,Closed with explanation,Yes,Yes
1322394,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,ID,83202,Web,04/09/2015,04/09/2015,Citibank,In progress,Yes,
1322348,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,92881,Web,04/09/2015,04/09/2015,JPMorgan Chase,Closed,Yes,Yes
1322329,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,CA,93536,Web,04/09/2015,04/14/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1322320,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,TN,37047,Web,04/09/2015,04/10/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1322342,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,GA,30058,Web,04/09/2015,04/09/2015,Equifax,Closed with non-monetary relief,Yes,
1322336,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78413,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1322335,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78413,Web,04/09/2015,04/09/2015,TransUnion,In progress,Yes,
1322392,Credit reporting,,Incorrect information on credit report,Information is not mine,MA,02168,Web,04/09/2015,04/13/2015,Experian,Closed with non-monetary relief,Yes,
1322357,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,07065,Web,04/09/2015,04/09/2015,Bank of America,Closed with monetary relief,Yes,
1322349,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,CA,92126,Postal mail,04/09/2015,04/13/2015,Transworld Systems Inc.,In progress,Yes,
1322385,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,45459,Web,04/09/2015,04/09/2015,Ocwen,Closed with explanation,Yes,
1322366,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,34759,Web,04/09/2015,04/09/2015,Experian,Closed with explanation,Yes,
